,nature,type,id,description,cwe_counts
386,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,707
387,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,467
388,MemberOf,category,974,SFP Secondary Cluster: Incorrect Buffer Length Computation,80
389,MemberOf,category,975,SFP Secondary Cluster: Architecture,2
390,MemberOf,category,977,SFP Secondary Cluster: Design,174
391,MemberOf,category,980,SFP Secondary Cluster: Link in Resource Name Resolution,1
392,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,136
393,MemberOf,category,982,SFP Secondary Cluster: Failure to Release Resource,2
394,MemberOf,category,983,SFP Secondary Cluster: Faulty Resource Use,24
395,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,242
396,MemberOf,category,986,SFP Secondary Cluster: Missing Lock,18
397,MemberOf,category,988,SFP Secondary Cluster: Race Condition Window,20
398,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,283
399,MemberOf,category,991,SFP Secondary Cluster: Tainted Input to Environment,58
400,MemberOf,category,992,SFP Secondary Cluster: Faulty Input Transformation,6
401,MemberOf,category,993,SFP Secondary Cluster: Incorrect Input Handling,16
402,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,751
403,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,686
404,MemberOf,view,1000,Research Concepts,102
405,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1281
406,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,2942
407,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2772
408,MemberOf,view,1340,CISQ Data Protection Measures,737
409,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2937
410,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2945
411,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2774
412,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,3007
413,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,980
414,MemberOf,view,884,CWE Cross-section,2938
415,ParentOf,base,1021,Improper Restriction of Rendered UI Layers or Frames,1
416,ParentOf,base,1024,Comparison of Incompatible Types,82
417,ParentOf,base,1025,Comparison Using Wrong Factors,82
418,ParentOf,base,1058,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element,27
419,ParentOf,base,112,Missing XML Validation,547
420,ParentOf,base,117,Improper Output Neutralization for Logs,542
421,ParentOf,base,1173,Improper Use of Validation Framework,542
422,ParentOf,base,1188,Initialization of a Resource with an Insecure Default,32
423,ParentOf,base,1189,Improper Isolation of Shared Resources on System-on-a-Chip (SoC),14
424,ParentOf,base,1190,DMA Device Enabled Too Early in Boot Phase,2
425,ParentOf,base,1191,On-Chip Debug and Test Interface With Improper Access Control,9
426,ParentOf,base,1193,Power-On of Untrusted Execution Core Before Enabling Fabric Access Control,2
427,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),758
428,ParentOf,base,1220,Insufficient Granularity of Access Control,9
429,ParentOf,base,1223,Race Condition for Write-Once Attributes,6
430,ParentOf,base,1224,Improper Restriction of Write-Once Bit Fields,9
431,ParentOf,base,123,Write-what-where Condition,437
432,ParentOf,base,1230,Exposure of Sensitive Information Through Metadata,1
433,ParentOf,base,1231,Improper Prevention of Lock Bit Modification,9
434,ParentOf,base,1232,Improper Lock Behavior After Power State Transition,9
435,ParentOf,base,1233,Security-Sensitive Hardware Controls with Missing Lock Bit Protection,18
436,ParentOf,base,1234,Hardware Internal or Debug Modes Allow Override of Locks,9
437,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,180
438,ParentOf,base,1236,Improper Neutralization of Formula Elements in a CSV File,60
439,ParentOf,base,124,Buffer Underwrite ('Buffer Underflow'),329
440,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,3
441,ParentOf,base,1242,Inclusion of Undocumented Features or Chicken Bits,9
442,ParentOf,base,1244,Internal Asset Exposed to Unsafe Debug Access Level or State,3
443,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,180
444,ParentOf,base,1248,Semiconductor Defects in Hardware Logic with Security-Sensitive Implications,2
445,ParentOf,base,125,Out-of-bounds Read,216
446,ParentOf,base,1252,CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations,9
447,ParentOf,base,1253,Incorrect Selection of Fuse Values,2
448,ParentOf,base,1254,Incorrect Comparison Logic Granularity,91
449,ParentOf,base,1256,Improper Restriction of Software Interfaces to Hardware Features,1
450,ParentOf,base,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions,9
451,ParentOf,base,1258,Exposure of Sensitive System Information Due to Uncleared Debug Information,60
452,ParentOf,base,1259,Improper Restriction of Security Token Assignment,9
453,ParentOf,base,1260,Improper Handling of Overlap Between Protected Memory Ranges,9
454,ParentOf,base,1262,Improper Access Control for Register Interface,9
455,ParentOf,base,1267,Policy Uses Obsolete Encoding,9
456,ParentOf,base,1268,Policy Privileges are not Assigned Consistently Between Control and Data Agents,9
457,ParentOf,base,1269,Product Released in Non-Release Configuration,2
458,ParentOf,base,1270,Generation of Incorrect Security Tokens,9
459,ParentOf,base,1273,Device Unlock Credential Sharing,60
460,ParentOf,base,1274,Improper Access Control for Volatile Memory Containing Boot Code,9
461,ParentOf,base,1276,Hardware Child Block Incorrectly Connected to Parent System,9
462,ParentOf,base,1278,Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques,2
463,ParentOf,base,1279,Cryptographic Operations are run Before Supporting Units are Ready,32
464,ParentOf,base,128,Wrap-around Error,9
465,ParentOf,base,1280,Access Control Check Implemented After Asset is Accessed,11
466,ParentOf,base,1282,Assumed-Immutable Data is Stored in Writable Memory,14
467,ParentOf,base,1283,Mutable Attestation or Measurement Reporting Data,9
468,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,1084
469,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",542
470,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,542
471,ParentOf,base,1287,Improper Validation of Specified Type of Input,542
472,ParentOf,base,1288,Improper Validation of Consistency within Input,542
473,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,542
474,ParentOf,base,1290,Incorrect Decoding of Security Identifiers,9
475,ParentOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,2
476,ParentOf,base,1292,Incorrect Conversion of Security Identifiers,9
477,ParentOf,base,1293,Missing Source Correlation of Multiple Independent Data,38
478,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,60
479,ParentOf,base,1296,Incorrect Chaining or Granularity of Debug Components,9
480,ParentOf,base,1297,Unprotected Confidential Information on Device is Accessible by OSAT Vendors,1
481,ParentOf,base,1298,Hardware Logic Contains Race Conditions,6
482,ParentOf,base,130,Improper Handling of Length Parameter Inconsistency,108
483,ParentOf,base,1300,Improper Protection of Physical Side Channels,22
484,ParentOf,base,1303,Non-Transparent Sharing of Microarchitectural Resources,11
485,ParentOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,9
486,ParentOf,base,131,Incorrect Calculation of Buffer Size,36
487,ParentOf,base,1311,Improper Translation of Security Attributes by Fabric Bridge,9
488,ParentOf,base,1312,Missing Protection for Mirrored Regions in On-Chip Fabric Firewall,9
489,ParentOf,base,1313,Hardware Allows Activation of Test or Debug Logic at Runtime,9
490,ParentOf,base,1314,Missing Write Protection for Parametric Data Values,2
491,ParentOf,base,1315,Improper Setting of Bus Controlling Capability in Fabric End-point,9
492,ParentOf,base,1316,Fabric-Address Map Allows Programming of Unwarranted Overlaps of Protected and Unprotected Ranges,9
493,ParentOf,base,1317,Improper Access Control in Fabric Bridge,9
494,ParentOf,base,1318,Missing Support for Security Features in On-chip Fabrics or Buses,2
495,ParentOf,base,1319,Improper Protection against Electromagnetic Fault Injection (EM-FI),2
496,ParentOf,base,1320,Improper Protection for Outbound Error Messages and Alert Signals,9
497,ParentOf,base,1323,Improper Management of Sensitive Trace Data,9
498,ParentOf,base,1325,Improperly Controlled Sequential Memory Allocation,35
499,ParentOf,base,1326,Missing Immutable Root of Trust in Hardware,2
500,ParentOf,base,1327,Binding to an Unrestricted IP Address,14
501,ParentOf,base,1328,Security Version Number Mutable to Older Versions,1
502,ParentOf,base,1331,Improper Isolation of Shared Resources in Network On Chip (NoC),14
503,ParentOf,base,1334,Unauthorized Error Injection Can Degrade Hardware Redundancy,9
504,ParentOf,base,1335,Incorrect Bitwise Shift of Integer,9
505,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,49
506,ParentOf,base,1338,Improper Protections Against Hardware Overheating,2
507,ParentOf,base,1339,Insufficient Precision or Accuracy of a Real Number,9
508,ParentOf,base,134,Use of Externally-Controlled Format String,570
509,ParentOf,base,135,Incorrect Calculation of Multi-Byte String Length,9
510,ParentOf,base,1389,Incorrect Parsing of Numbers with Different Radices,22
511,ParentOf,base,1427,Improper Neutralization of Input Used for LLM Prompting,57
512,ParentOf,base,15,External Control of System or Configuration Setting,543
513,ParentOf,base,170,Improper Null Termination,542
514,ParentOf,base,179,Incorrect Behavior Order: Early Validation,544
515,ParentOf,base,182,Collapse of Data into Unsafe Value,2
516,ParentOf,base,183,Permissive List of Allowed Inputs,82
517,ParentOf,base,184,Incomplete List of Disallowed Inputs,2
518,ParentOf,base,190,Integer Overflow or Wraparound,560
519,ParentOf,base,191,Integer Underflow (Wrap or Wraparound),18
520,ParentOf,base,193,Off-by-one Error,18
521,ParentOf,base,197,Numeric Truncation Error,141
522,ParentOf,base,201,Insertion of Sensitive Information Into Sent Data,60
523,ParentOf,base,203,Observable Discrepancy,120
524,ParentOf,base,204,Observable Response Discrepancy,11
525,ParentOf,base,205,Observable Behavioral Discrepancy,11
526,ParentOf,base,208,Observable Timing Discrepancy,11
527,ParentOf,base,209,Generation of Error Message Containing Sensitive Information,138
528,ParentOf,base,210,Self-generated Error Message Containing Sensitive Information,3
529,ParentOf,base,211,Externally-Generated Error Message Containing Sensitive Information,3
530,ParentOf,base,213,Exposure of Sensitive Information Due to Incompatible Policies,60
531,ParentOf,base,215,Insertion of Sensitive Information Into Debugging Code,60
532,ParentOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),14
533,ParentOf,base,226,Sensitive Information in Resource Not Removed Before Reuse,2
534,ParentOf,base,23,Relative Path Traversal,270
535,ParentOf,base,248,Uncaught Exception,18
536,ParentOf,base,250,Execution with Unnecessary Privileges,9
537,ParentOf,base,252,Unchecked Return Value,150
538,ParentOf,base,253,Incorrect Check of Function Return Value,75
539,ParentOf,base,256,Plaintext Storage of a Password,2
540,ParentOf,base,257,Storing Passwords in a Recoverable Format,2
541,ParentOf,base,260,Password in Configuration File,2
542,ParentOf,base,261,Weak Encoding for Password,2
543,ParentOf,base,266,Incorrect Privilege Assignment,9
544,ParentOf,base,267,Privilege Defined With Unsafe Actions,9
545,ParentOf,base,268,Privilege Chaining,9
546,ParentOf,base,270,Privilege Context Switching Error,9
547,ParentOf,base,273,Improper Check for Dropped Privileges,150
548,ParentOf,base,274,Improper Handling of Insufficient Privileges,27
549,ParentOf,base,280,Improper Handling of Insufficient Permissions or Privileges,18
550,ParentOf,base,288,Authentication Bypass Using an Alternate Path or Channel,11
551,ParentOf,base,290,Authentication Bypass by Spoofing,2
552,ParentOf,base,294,Authentication Bypass by Capture-replay,2
553,ParentOf,base,295,Improper Certificate Validation,4
554,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,1
555,ParentOf,base,299,Improper Check for Certificate Revocation,1
556,ParentOf,base,306,Missing Authentication for Critical Function,4
557,ParentOf,base,307,Improper Restriction of Excessive Authentication Attempts,2
558,ParentOf,base,322,Key Exchange without Entity Authentication,2
559,ParentOf,base,328,Use of Weak Hash,3
560,ParentOf,base,347,Improper Verification of Cryptographic Signature,76
561,ParentOf,base,348,Use of Less Trusted Source,38
562,ParentOf,base,349,Acceptance of Extraneous Untrusted Data With Trusted Data,38
563,ParentOf,base,351,Insufficient Type Distinction,38
564,ParentOf,base,353,Missing Support for Integrity Check,38
565,ParentOf,base,354,Improper Validation of Integrity Check Value,151
566,ParentOf,base,357,Insufficient UI Warning of Dangerous Operations,2
567,ParentOf,base,358,Improperly Implemented Security Check for Standard,2
568,ParentOf,base,359,Exposure of Private Personal Information to an Unauthorized Actor,60
569,ParentOf,base,36,Absolute Path Traversal,270
570,ParentOf,base,360,Trust of System Event Data,38
571,ParentOf,base,363,Race Condition Enabling Link Following,14
572,ParentOf,base,364,Signal Handler Race Condition,6
573,ParentOf,base,366,Race Condition within a Thread,24
574,ParentOf,base,367,Time-of-check Time-of-use (TOCTOU) Race Condition,12
575,ParentOf,base,368,Context Switching Race Condition,6
576,ParentOf,base,369,Divide By Zero,36
577,ParentOf,base,374,Passing Mutable Objects to an Untrusted Method,14
578,ParentOf,base,375,Returning a Mutable Object to an Untrusted Caller,14
579,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,26
580,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,26
581,ParentOf,base,390,Detection of Error Condition Without Action,18
582,ParentOf,base,391,Unchecked Error Condition,75
583,ParentOf,base,392,Missing Report of Error Condition,18
584,ParentOf,base,394,Unexpected Status Code or Return Value,75
585,ParentOf,base,395,Use of NullPointerException Catch to Detect NULL Pointer Dereference,18
586,ParentOf,base,396,Declaration of Catch for Generic Exception,18
587,ParentOf,base,408,Incorrect Behavior Order: Early Amplification,2
588,ParentOf,base,412,Unrestricted Externally Accessible Lock,9
589,ParentOf,base,413,Improper Resource Locking,9
590,ParentOf,base,414,Missing Lock Check,9
591,ParentOf,base,421,Race Condition During Access to Alternate Channel,6
592,ParentOf,base,425,Direct Request ('Forced Browsing'),4
593,ParentOf,base,426,Untrusted Search Path,14
594,ParentOf,base,427,Uncontrolled Search Path Element,28
595,ParentOf,base,428,Unquoted Search Path or Element,28
596,ParentOf,base,455,Non-exit on Failed Initialization,32
597,ParentOf,base,460,Improper Cleanup on Thrown Exception,20
598,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,596
599,ParentOf,base,468,Incorrect Pointer Scaling,9
600,ParentOf,base,469,Use of Pointer Subtraction to Determine Size,9
601,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),543
602,ParentOf,base,472,External Control of Assumed-Immutable Web Parameter,4
603,ParentOf,base,476,NULL Pointer Dereference,150
604,ParentOf,base,480,Use of Incorrect Operator,63
605,ParentOf,base,483,Incorrect Block Delimitation,63
606,ParentOf,base,484,Omitted Break Statement in Switch,63
607,ParentOf,base,488,Exposure of Data Element to Wrong Session,14
608,ParentOf,base,494,Download of Code Without Integrity Check,38
609,ParentOf,base,497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,60
610,ParentOf,base,521,Weak Password Requirements,2
611,ParentOf,base,523,Unprotected Transport of Credentials,2
612,ParentOf,base,524,Use of Cache Containing Sensitive Information,14
613,ParentOf,base,532,Insertion of Sensitive Information into Log File,60
614,ParentOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,60
615,ParentOf,base,544,Missing Standardized Error Handling Mechanism,18
616,ParentOf,base,549,Missing Password Field Masking,2
617,ParentOf,base,551,Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,5
618,ParentOf,base,552,Files or Directories Accessible to External Parties,29
619,ParentOf,base,567,Unsynchronized Access to Shared Data in a Multithreaded Context,18
620,ParentOf,base,601,URL Redirection to Untrusted Site ('Open Redirect'),2
621,ParentOf,base,606,Unchecked Input for Loop Condition,66
622,ParentOf,base,609,Double-Checked Locking,9
623,ParentOf,base,611,Improper Restriction of XML External Entity Reference,2
624,ParentOf,base,617,Reachable Assertion,126
625,ParentOf,base,624,Executable Regular Expression Error,171
626,ParentOf,base,639,Authorization Bypass Through User-Controlled Key,15
627,ParentOf,base,640,Weak Password Recovery Mechanism for Forgotten Password,2
628,ParentOf,base,645,Overly Restrictive Account Lockout Mechanism,2
629,ParentOf,base,648,Incorrect Use of Privileged APIs,9
630,ParentOf,base,649,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking,38
631,ParentOf,base,654,Reliance on a Single Factor in a Security Decision,2
632,ParentOf,base,663,Use of a Non-reentrant Function in a Concurrent Context,9
633,ParentOf,base,681,Incorrect Conversion between Numeric Types,44
634,ParentOf,base,698,Execution After Redirect (EAR),63
635,ParentOf,base,73,External Control of File Name or Path,543
636,ParentOf,base,749,Exposed Dangerous Method or Function,9
637,ParentOf,base,756,Missing Custom Error Page,18
638,ParentOf,base,757,Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade'),2
639,ParentOf,base,76,Improper Neutralization of Equivalent Special Elements,4
640,ParentOf,base,764,Multiple Locks of a Critical Resource,27
641,ParentOf,base,765,Multiple Unlocks of a Critical Resource,9
642,ParentOf,base,767,Access to Critical Private Variable via Public Method,14
643,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,392
644,ParentOf,base,771,Missing Reference to Active Allocated Resource,180
645,ParentOf,base,776,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion'),54
646,ParentOf,base,778,Insufficient Logging,2
647,ParentOf,base,779,Logging of Excessive Data,180
648,ParentOf,base,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),201
649,ParentOf,base,783,Operator Precedence Logic Error,63
650,ParentOf,base,786,Access of Memory Location Before Start of Buffer,162
651,ParentOf,base,787,Out-of-bounds Write,216
652,ParentOf,base,788,Access of Memory Location After End of Buffer,162
653,ParentOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),60
654,ParentOf,base,798,Use of Hard-coded Credentials,2
655,ParentOf,base,804,Guessable CAPTCHA,3
656,ParentOf,base,805,Buffer Access with Incorrect Length Value,162
657,ParentOf,base,807,Reliance on Untrusted Inputs in a Security Decision,2
658,ParentOf,base,820,Missing Synchronization,27
659,ParentOf,base,821,Incorrect Synchronization,27
660,ParentOf,base,822,Untrusted Pointer Dereference,162
661,ParentOf,base,823,Use of Out-of-range Pointer Offset,162
662,ParentOf,base,824,Access of Uninitialized Pointer,216
663,ParentOf,base,825,Expired Pointer Dereference,162
664,ParentOf,base,832,Unlock of a Resource that is not Locked,9
665,ParentOf,base,833,Deadlock,18
666,ParentOf,base,843,Access of Resource Using Incompatible Type ('Type Confusion'),44
667,ParentOf,base,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),201
668,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),30
669,ParentOf,base,908,Use of Uninitialized Resource,64
670,ParentOf,base,91,XML Injection (aka Blind XPath Injection),60
671,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,3
672,ParentOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),201
673,ParentOf,base,918,Server-Side Request Forgery (SSRF),1
674,ParentOf,base,920,Improper Restriction of Power Consumption,360
675,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,76
676,ParentOf,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),30
677,ParentOf,base,939,Improper Authorization in Handler for Custom URL Scheme,2
678,ParentOf,base,94,Improper Control of Generation of Code ('Code Injection'),60
679,ParentOf,base,96,Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection'),49
680,ParentOf,chain,680,Integer Overflow to Buffer Overflow,245
681,ParentOf,chain,690,Unchecked Return Value to NULL Pointer Dereference,8
682,ParentOf,class,1023,Incomplete Comparison with Missing Factors,82
683,ParentOf,class,1039,Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations,84
684,ParentOf,class,114,Process Control,543
685,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,542
686,ParentOf,class,1263,Improper Physical Access Control,9
687,ParentOf,class,1294,Insecure Security Identifier Mechanism,9
688,ParentOf,class,1390,Weak Authentication,2
689,ParentOf,class,1419,Incorrect Initialization of Resource,32
690,ParentOf,class,185,Incorrect Regular Expression,82
691,ParentOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,14
692,ParentOf,class,269,Improper Privilege Management,9
693,ParentOf,class,271,Privilege Dropping / Lowering Errors,9
694,ParentOf,class,282,Improper Ownership Management,9
695,ParentOf,class,285,Improper Authorization,18
696,ParentOf,class,286,Incorrect User Management,9
697,ParentOf,class,287,Improper Authentication,18
698,ParentOf,class,311,Missing Encryption of Sensitive Data,2
699,ParentOf,class,326,Inadequate Encryption Strength,2
700,ParentOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,2
701,ParentOf,class,330,Use of Insufficiently Random Values,2
702,ParentOf,class,345,Insufficient Verification of Data Authenticity,2
703,ParentOf,class,346,Origin Validation Error,85
704,ParentOf,class,377,Insecure Temporary File,14
705,ParentOf,class,402,Transmission of Private Resources into a New Sphere ('Resource Leak'),14
706,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),180
707,ParentOf,class,424,Improper Protection of Alternate Path,2
708,ParentOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),1
709,ParentOf,class,522,Insufficiently Protected Credentials,16
710,ParentOf,class,602,Client-Side Enforcement of Server-Side Security,2
711,ParentOf,class,636,Not Failing Securely ('Failing Open'),18
712,ParentOf,class,638,Not Using Complete Mediation,2
713,ParentOf,class,642,External Control of Critical State Data,14
714,ParentOf,class,653,Improper Isolation or Compartmentalization,2
715,ParentOf,class,655,Insufficient Psychological Acceptability,2
716,ParentOf,class,656,Reliance on Security Through Obscurity,2
717,ParentOf,class,667,Improper Locking,36
718,ParentOf,class,732,Incorrect Permission Assignment for Critical Resource,15
719,ParentOf,class,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),30
720,ParentOf,class,77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),60
721,ParentOf,class,862,Missing Authorization,10
722,ParentOf,class,863,Incorrect Authorization,10
723,ParentOf,class,909,Missing Initialization of Resource,64
724,ParentOf,class,923,Improper Restriction of Communication Channel to Intended Endpoints,9
725,ParentOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,30
726,ParentOf,class,99,Improper Control of Resource Identifiers ('Resource Injection'),30
727,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),76
728,ParentOf,composite,384,Session Fixation,2
729,ParentOf,composite,689,Permission Race Condition During Resource Copy,6
730,ParentOf,variant,102,Struts: Duplicate Validation Forms,542
731,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,542
732,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,542
733,ParentOf,variant,105,Struts: Form Field Without Validator,542
734,ParentOf,variant,106,Struts: Plug-in Framework not in Use,542
735,ParentOf,variant,107,Struts: Unused Validation Form,542
736,ParentOf,variant,1077,Floating Point Comparison with Incorrect Operator,82
737,ParentOf,variant,108,Struts: Unvalidated Action Form,542
738,ParentOf,variant,109,Struts: Validator Turned Off,542
739,ParentOf,variant,1096,Singleton Class Instance Creation without Proper Locking or Synchronization,18
740,ParentOf,variant,110,Struts: Validator Without Form Field,542
741,ParentOf,variant,111,Direct Use of Unsafe JNI,542
742,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),543
743,ParentOf,variant,121,Stack-based Buffer Overflow,329
744,ParentOf,variant,122,Heap-based Buffer Overflow,329
745,ParentOf,variant,126,Buffer Over-read,481
746,ParentOf,variant,127,Buffer Under-read,481
747,ParentOf,variant,129,Improper Validation of Array Index,542
748,ParentOf,variant,1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),2
749,ParentOf,variant,192,Integer Coercion Error,47
750,ParentOf,variant,194,Unexpected Sign Extension,141
751,ParentOf,variant,195,Signed to Unsigned Conversion Error,141
752,ParentOf,variant,196,Unsigned to Signed Conversion Error,141
753,ParentOf,variant,234,Failure to Handle Missing Parameter,6
754,ParentOf,variant,235,Improper Handling of Extra Parameters,6
755,ParentOf,variant,236,Improper Handling of Undefined Parameters,6
756,ParentOf,variant,24,Path Traversal: '../filedir',5
757,ParentOf,variant,25,Path Traversal: '/../filedir',5
758,ParentOf,variant,26,Path Traversal: '/dir/../filename',5
759,ParentOf,variant,27,Path Traversal: 'dir/../../filename',5
760,ParentOf,variant,28,Path Traversal: '..\filedir',5
761,ParentOf,variant,29,Path Traversal: '\..\filename',5
762,ParentOf,variant,291,Reliance on IP Address for Authentication,4
763,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,1
764,ParentOf,variant,298,Improper Validation of Certificate Expiration,1
765,ParentOf,variant,30,Path Traversal: '\dir\..\filename',5
766,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',5
767,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),5
768,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),5
769,ParentOf,variant,332,Insufficient Entropy in PRNG,1
770,ParentOf,variant,333,Improper Handling of Insufficient Entropy in TRNG,19
771,ParentOf,variant,34,Path Traversal: '....//',5
772,ParentOf,variant,35,Path Traversal: '.../...//',5
773,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',3
774,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',3
775,ParentOf,variant,39,Path Traversal: 'C:dirname',3
776,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),3
777,ParentOf,variant,456,Missing Initialization of a Variable,64
778,ParentOf,variant,457,Use of Uninitialized Variable,122
779,ParentOf,variant,467,Use of sizeof() on a Pointer Type,80
780,ParentOf,variant,473,PHP External Variable Modification,4
781,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),14
782,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,14
783,ParentOf,variant,493,Critical Public Variable Without Final Modifier,14
784,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,14
785,ParentOf,variant,499,Serializable Class Containing Sensitive Data,14
786,ParentOf,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,18
787,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,3
788,ParentOf,variant,564,SQL Injection: Hibernate,33
789,ParentOf,variant,568,finalize() Method Without super.finalize(),2
790,ParentOf,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,82
791,ParentOf,variant,582,"Array Declared Public, Final, and Static",14
792,ParentOf,variant,583,finalize() Method Declared Public,14
793,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,22
794,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,1
795,ParentOf,variant,600,Uncaught Exception in Servlet,1
796,ParentOf,variant,607,Public Static Final Field References Mutable Object,4
797,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,14
798,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),38
799,ParentOf,variant,622,Improper Validation of Function Hook Arguments,542
800,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,38
801,ParentOf,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,3
802,ParentOf,variant,759,Use of a One-Way Hash without a Salt,1
803,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,1
804,ParentOf,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,35
805,ParentOf,variant,780,Use of RSA Algorithm without OAEP,3
806,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,703
807,ParentOf,variant,789,Memory Allocation with Excessive Size Value,35
808,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,14
